         130222 function calls (122138 primitive calls) in 0.077 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        5    0.000    0.000    0.000    0.000 templates.py:178(signature)
        6    0.000    0.000    0.000    0.000 templates.py:184(fold_arguments)
       12    0.000    0.000    0.000    0.000 templates.py:244(<genexpr>)
        6    0.000    0.000    0.000    0.000 templates.py:255(__init__)
        6    0.000    0.000    0.000    0.000 templates.py:258(_select)
        2    0.000    0.000    0.000    0.000 templates.py:267(get_impl_key)
        4    0.000    0.000    0.000    0.000 templates.py:288(apply)
        9    0.000    0.000    0.000    0.000 templates.py:33(__init__)
        6    0.000    0.000    0.000    0.000 templates.py:379(apply)
       42    0.000    0.000    0.000    0.000 templates.py:41(return_type)
       58    0.000    0.000    0.000    0.000 templates.py:45(args)
       12    0.000    0.000    0.000    0.000 templates.py:49(recvr)
        7    0.000    0.000    0.000    0.000 templates.py:53(pysig)
        4    0.000    0.000    0.000    0.000 templates.py:57(replace)
        3    0.000    0.000    0.000    0.000 templates.py:93(__repr__)
        1    0.000    0.000    0.000    0.000 testnumba.py:25(go_fast)
        2    0.000    0.000    0.000    0.000 threading.py:74(RLock)
        1    0.000    0.000    0.002    0.002 tokenize.py:355(detect_encoding)
        1    0.000    0.000    0.002    0.002 tokenize.py:379(read_or_stop)
        1    0.000    0.000    0.000    0.000 tokenize.py:385(find_cookie)
        1    0.000    0.000    0.004    0.004 tokenize.py:448(open)
        1    0.000    0.000    0.000    0.000 traceback.py:216(clear_frames)
       25    0.000    0.000    0.000    0.000 tracing.py:205(noevent)
        3    0.000    0.000    0.000    0.000 transforms.py:101(_dispose)
        3    0.000    0.000    0.000    0.000 transforms.py:13(__init__)
       12    0.000    0.000    0.002    0.000 transforms.py:239(canonicalize_cfg_single_backedge)
       12    0.000    0.000    0.000    0.000 transforms.py:249(has_multiple_backedges)
        3    0.000    0.000    0.000    0.000 transforms.py:25(opt_level)
       12    0.000    0.000    0.000    0.000 transforms.py:262(yield_loops_with_multiple_backedges)
       12    0.000    0.000    0.002    0.000 transforms.py:309(canonicalize_cfg)
        1    0.000    0.000    0.001    0.001 transforms.py:317(with_lifting)
        1    0.000    0.000    0.000    0.000 transforms.py:476(_legalize_withs_cfg)
        3    0.000    0.000    0.000    0.000 transforms.py:48(inlining_threshold)
        1    0.000    0.000    0.000    0.000 transforms.py:498(find_setupwiths)
        1    0.000    0.000    0.000    0.000 transforms.py:503(find_ranges)
        3    0.000    0.000    0.000    0.000 transforms.py:6(create_pass_manager_builder)
        3    0.000    0.000    0.000    0.000 transforms.py:71(loop_vectorize)
        3    0.000    0.000    0.000    0.000 transforms.py:83(slp_vectorize)
        3    0.000    0.000    0.000    0.000 transforms.py:90(_populate_function_pm)
        3    0.000    0.000    0.000    0.000 transforms.py:93(populate)
        1    0.000    0.000    0.000    0.000 type_annotations.py:56(__init__)
       24    0.000    0.000    0.000    0.000 typeconv.py:43(check_compatible)
        1    0.000    0.000    0.000    0.000 typed_passes.py:104(legalize_return_type)
        1    0.000    0.000    0.001    0.001 typed_passes.py:167(run_pass)
        1    0.000    0.000    0.002    0.002 typed_passes.py:205(run_pass)
        1    0.000    0.000    0.001    0.001 typed_passes.py:239(run_pass)
        8    0.000    0.000    0.000    0.000 typed_passes.py:24(fallback_context)
        1    0.000    0.000    0.018    0.018 typed_passes.py:274(run_pass)
        1    0.000    0.000    0.000    0.000 typed_passes.py:329(run_pass)
        1    0.000    0.000    0.000    0.000 typed_passes.py:344(__init__)
        1    0.000    0.000    0.040    0.040 typed_passes.py:347(run_pass)
        1    0.000    0.000    0.001    0.001 typed_passes.py:414(run_pass)
        1    0.000    0.000    0.040    0.040 typed_passes.py:430(run_pass)
        1    0.000    0.000    0.000    0.000 typed_passes.py:485(run_pass)
        1    0.000    0.000    0.003    0.003 typed_passes.py:50(type_inference_stage)
        3    0.000    0.000    0.000    0.000 typed_passes.py:570(_do_work_call)
        1    0.000    0.000    0.001    0.001 typed_passes.py:711(run_pass)
        1    0.000    0.000    0.000    0.000 typed_passes.py:735(_strip_phi_nodes)
        7    0.000    0.000    0.000    0.000 typed_passes.py:762(<listcomp>)
        1    0.000    0.000    0.003    0.003 typed_passes.py:85(run_pass)
       12    0.000    0.000    0.000    0.000 typeinfer.py:1006(copy_type)
        3    0.000    0.000    0.000    0.000 typeinfer.py:1009(lock_type)
       10    0.000    0.000    0.000    0.000 typeinfer.py:1013(propagate_refined_type)
        1    0.000    0.000    0.000    0.000 typeinfer.py:1018(unify)
       31    0.000    0.000    0.000    0.000 typeinfer.py:108(defined)
       19    0.000    0.000    0.000    0.000 typeinfer.py:1080(check_var)
       19    0.000    0.000    0.000    0.000 typeinfer.py:1116(<genexpr>)
        4    0.000    0.000    0.000    0.000 typeinfer.py:112(get)
       47    0.000    0.000    0.000    0.000 typeinfer.py:115(getone)
        1    0.000    0.000    0.000    0.000 typeinfer.py:1212(get_function_types)
        1    0.000    0.000    0.000    0.000 typeinfer.py:1222(_unify_return_types)
        1    0.000    0.000    0.000    0.000 typeinfer.py:1269(get_return_type)
        3    0.000    0.000    0.000    0.000 typeinfer.py:1275(get_state_token)
        3    0.000    0.000    0.000    0.000 typeinfer.py:1279(<listcomp>)
       26    0.000    0.000    0.001    0.000 typeinfer.py:1281(constrain_statement)
        1    0.000    0.000    0.000    0.000 typeinfer.py:130(__init__)
       13    0.000    0.000    0.000    0.000 typeinfer.py:133(append)
       19    0.000    0.000    0.001    0.000 typeinfer.py:1346(typeof_assign)
        2    0.000    0.000    0.002    0.001 typeinfer.py:136(propagate)
        6    0.000    0.000    0.000    0.000 typeinfer.py:1366(resolve_value_type)
        3    0.000    0.000    0.000    0.000 typeinfer.py:1383(typeof_const)
        3    0.000    0.000    0.000    0.000 typeinfer.py:1395(sentry_modified_builtin)
       10    0.000    0.000    0.001    0.000 typeinfer.py:1413(resolve_call)
        3    0.000    0.000    0.000    0.000 typeinfer.py:1453(typeof_global)
        8    0.000    0.000    0.000    0.000 typeinfer.py:1507(typeof_expr)
        3    0.000    0.000    0.000    0.000 typeinfer.py:1594(typeof_call)
        2    0.000    0.000    0.000    0.000 typeinfer.py:1600(typeof_intrinsic_call)
        2    0.000    0.000    0.000    0.000 typeinfer.py:1609(propagate_started)
        2    0.000    0.000    0.000    0.000 typeinfer.py:1612(propagate_finished)
        1    0.000    0.000    0.000    0.000 typeinfer.py:1615(unify_finished)
        6    0.000    0.000    0.000    0.000 typeinfer.py:177(__init__)
       12    0.000    0.000    0.000    0.000 typeinfer.py:182(__call__)
        1    0.000    0.000    0.000    0.000 typeinfer.py:329(__init__)
        2    0.000    0.000    0.000    0.000 typeinfer.py:334(__call__)
        1    0.000    0.000    0.000    0.000 typeinfer.py:347(__init__)
        2    0.000    0.000    0.000    0.000 typeinfer.py:352(__call__)
       10    0.000    0.000    0.000    0.000 typeinfer.py:417(fold_arg_vars)
       10    0.000    0.000    0.000    0.000 typeinfer.py:423(<listcomp>)
       10    0.000    0.000    0.000    0.000 typeinfer.py:424(<listcomp>)
       10    0.000    0.000    0.000    0.000 typeinfer.py:425(<listcomp>)
       22    0.000    0.000    0.000    0.000 typeinfer.py:429(<genexpr>)
       22    0.000    0.000    0.000    0.000 typeinfer.py:432(<genexpr>)
       19    0.000    0.000    0.000    0.000 typeinfer.py:44(__init__)
        5    0.000    0.000    0.000    0.000 typeinfer.py:471(__init__)
        6    0.000    0.000    0.001    0.000 typeinfer.py:479(__call__)
       10    0.000    0.000    0.002    0.000 typeinfer.py:489(resolve)
       29    0.000    0.000    0.000    0.000 typeinfer.py:54(add_type)
       10    0.000    0.000    0.000    0.000 typeinfer.py:573(_add_refine_map)
        5    0.000    0.000    0.000    0.000 typeinfer.py:600(get_call_signature)
        4    0.000    0.000    0.001    0.000 typeinfer.py:605(__call__)
        1    0.000    0.000    0.000    0.000 typeinfer.py:808(set_context)
       95    0.000    0.000    0.000    0.000 typeinfer.py:811(__getitem__)
       19    0.000    0.000    0.000    0.000 typeinfer.py:816(__setitem__)
        3    0.000    0.000    0.000    0.000 typeinfer.py:82(lock)
        1    0.000    0.000    0.000    0.000 typeinfer.py:860(__init__)
        1    0.000    0.000    0.000    0.000 typeinfer.py:909(_get_return_vars)
        1    0.000    0.000    0.001    0.001 typeinfer.py:936(build_constraint)
        1    0.000    0.000    0.002    0.002 typeinfer.py:967(propagate)
       12    0.000    0.000    0.000    0.000 typeinfer.py:99(union)
       17    0.000    0.000    0.000    0.000 typeinfer.py:992(add_type)
        4    0.000    0.000    0.000    0.000 typeof.py:116(_typeof_int)
        1    0.000    0.000    0.000    0.000 typeof.py:147(_typeof_none)
        8    0.000    0.000    0.000    0.000 typeof.py:23(typeof)
        2    0.000    0.000    0.000    0.000 typeof.py:37(typeof_impl)
        2    0.000    0.000    0.000    0.000 typeof.py:58(_typeof_buffer)
        1    0.000    0.000    0.000    0.000 typeof.py:82(typeof_type)
       50    0.000    0.000    0.000    0.000 types.py:105(_to_string)
      123    0.000    0.000    0.000    0.000 types.py:116(__init__)
       94    0.000    0.000    0.000    0.000 types.py:121(_to_string)
    87/82    0.000    0.000    0.000    0.000 types.py:127(__eq__)
       20    0.000    0.000    0.000    0.000 types.py:137(gep)
       13    0.000    0.000    0.000    0.000 types.py:155(_to_string)
       26    0.000    0.000    0.000    0.000 types.py:170(__init__)
        1    0.000    0.000    0.000    0.000 types.py:175(_to_string)
        1    0.000    0.000    0.000    0.000 types.py:177(<listcomp>)
       82    0.000    0.000    0.000    0.000 types.py:205(__new__)
       98    0.000    0.000    0.000    0.000 types.py:231(__eq__)
       86    0.000    0.000    0.000    0.000 types.py:240(format_constant)
      105    0.000    0.000    0.000    0.000 types.py:27(as_pointer)
        3    0.000    0.000    0.000    0.000 types.py:286(__new__)
        7    0.000    0.000    0.000    0.000 types.py:289(__eq__)
      223    0.000    0.000    0.000    0.000 types.py:30(__ne__)
       13    0.000    0.000    0.000    0.000 types.py:321(__str__)
       27    0.000    0.000    0.000    0.000 types.py:418(wrap_constant_value)
        1    0.000    0.000    0.000    0.000 types.py:426(<listcomp>)
        9    0.000    0.000    0.000    0.000 types.py:435(__init__)
        6    0.000    0.000    0.000    0.000 types.py:446(_to_string)
        6    0.000    0.000    0.000    0.000 types.py:449(__eq__)
        6    0.000    0.000    0.000    0.000 types.py:476(packed)
        5    0.000    0.000    0.000    0.000 types.py:484(packed)
        1    0.000    0.000    0.000    0.000 types.py:488(__len__)
        5    0.000    0.000    0.000    0.000 types.py:500(structure_repr)
        5    0.000    0.000    0.000    0.000 types.py:504(<listcomp>)
        1    0.000    0.000    0.000    0.000 types.py:507(format_constant)
        1    0.000    0.000    0.000    0.000 types.py:508(<listcomp>)
       20    0.000    0.000    0.000    0.000 types.py:513(gep)
        6    0.000    0.000    0.000    0.000 types.py:524(_wrap_packed)
        5    0.000    0.000    0.000    0.000 types.py:542(__init__)
        5    0.000    0.000    0.000    0.000 types.py:550(_to_string)
       64    0.000    0.000    0.000    0.000 types.py:553(__eq__)
      154    0.000    0.000    0.000    0.000 types.py:70(wrap_constant_value)
      112    0.000    0.000    0.000    0.000 types.py:77(__call__)
        1    0.000    0.000    0.001    0.001 untyped_passes.py:118(run_pass)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:140(run_pass)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1419(run_pass)
        1    0.000    0.000    0.002    0.002 untyped_passes.py:1485(run_pass)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1498(_patch_locals)
        2    0.000    0.000    0.000    0.000 untyped_passes.py:162(run_pass)
        2    0.000    0.000    0.000    0.000 untyped_passes.py:181(get_analysis_usage)
        1    0.000    0.000    0.002    0.002 untyped_passes.py:192(run_pass)
        1    0.000    0.000    0.001    0.001 untyped_passes.py:224(run_pass)
        1    0.000    0.000    0.001    0.001 untyped_passes.py:245(run_pass)
        8    0.000    0.000    0.000    0.000 untyped_passes.py:26(fallback_context)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:284(run_pass)
        3    0.000    0.000    0.000    0.000 untyped_passes.py:317(_do_work)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:412(run_pass)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:556(run_pass)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:56(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:59(run_pass)
        1    0.000    0.000    0.001    0.001 untyped_passes.py:79(run_pass)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:98(run_pass)
        1    0.000    0.000    0.000    0.000 utils.py:238(__init__)
        4    0.000    0.000    0.000    0.000 utils.py:241(set)
       27    0.000    0.000    0.000    0.000 utils.py:249(_check_attr)
       27    0.000    0.000    0.000    0.000 utils.py:253(__getattr__)
        1    0.000    0.000    0.000    0.000 utils.py:257(__setattr__)
        1    0.000    0.000    0.000    0.000 utils.py:289(__init__)
        4    0.000    0.000    0.000    0.000 utils.py:296(__getitem__)
        1    0.000    0.000    0.000    0.000 utils.py:300(__len__)
        3    0.000    0.000    0.000    0.000 utils.py:303(__iter__)
       15    0.000    0.000    0.000    0.000 utils.py:304(<genexpr>)
       25    0.000    0.000    0.000    0.000 utils.py:308(__setitem__)
    49/37    0.000    0.000    0.006    0.000 utils.py:329(__get__)
        4    0.000    0.000    0.000    0.000 utils.py:349(bit_length)
       95    0.000    0.000    0.000    0.000 utils.py:360(stream_list)
       95    0.000    0.000    0.000    0.000 utils.py:369(sublist_iterator)
        1    0.000    0.000    0.000    0.000 utils.py:84(iteritems)
        4    0.000    0.000    0.000    0.000 utils.py:88(itervalues)
        1    0.000    0.000    0.000    0.000 utils.py:98(erase_traceback)
       39    0.000    0.000    0.000    0.000 value.py:119(is_global)
       32    0.000    0.000    0.000    0.000 value.py:123(is_function)
       31    0.000    0.000    0.000    0.000 value.py:143(name)
        3    0.000    0.000    0.000    0.000 value.py:151(linkage)
        3    0.000    0.000    0.000    0.000 value.py:155(linkage)
       39    0.000    0.000    0.000    0.000 value.py:206(is_declaration)
       80    0.000    0.000    0.000    0.000 value.py:81(__init__)
      181    0.000    0.000    0.000    0.000 values.py:120(__init__)
       18    0.000    0.000    0.000    0.000 values.py:127(_to_string)
  170/169    0.000    0.000    0.000    0.000 values.py:130(_get_reference)
        1    0.000    0.000    0.000    0.000 values.py:159(literal_struct)
        1    0.000    0.000    0.000    0.000 values.py:164(<listcomp>)
       16    0.000    0.000    0.000    0.000 values.py:173(__eq__)
       36    0.000    0.000    0.000    0.000 values.py:182(__hash__)
        8    0.000    0.000    0.000    0.000 values.py:194(__init__)
        8    0.000    0.000    0.000    0.000 values.py:201(_get_reference)
       11    0.000    0.000    0.000    0.000 values.py:21(_escape_string)
      565    0.000    0.000    0.002    0.000 values.py:212(__init__)
      417    0.000    0.000    0.003    0.000 values.py:219(_to_string)
      540    0.000    0.000    0.000    0.000 values.py:229(_get_name)
      576    0.000    0.000    0.001    0.000 values.py:232(_set_name)
      355    0.000    0.000    0.000    0.000 values.py:239(_get_reference)
      108    0.000    0.000    0.000    0.000 values.py:250(function_type)
        9    0.000    0.000    0.000    0.000 values.py:267(__init__)
        5    0.000    0.000    0.000    0.000 values.py:276(_get_reference)
        8    0.000    0.000    0.000    0.000 values.py:281(__eq__)
       18    0.000    0.000    0.000    0.000 values.py:290(__hash__)
        5    0.000    0.000    0.000    0.000 values.py:340(__init__)
        5    0.000    0.000    0.000    0.000 values.py:347(descr)
       11    0.000    0.000    0.000    0.000 values.py:36(<listcomp>)
        5    0.000    0.000    0.000    0.000 values.py:360(_get_reference)
        6    0.000    0.000    0.000    0.000 values.py:45(bitcast)
       41    0.000    0.000    0.000    0.000 values.py:456(__init__)
       17    0.000    0.000    0.000    0.000 values.py:467(__init__)
       17    0.000    0.000    0.000    0.000 values.py:479(descr)
      131    0.000    0.000    0.000    0.000 values.py:527(__init__)
       12    0.000    0.000    0.000    0.000 values.py:533(add)
      131    0.000    0.000    0.000    0.000 values.py:538(__iter__)
        2    0.000    0.000    0.000    0.000 values.py:55(inttoptr)
       24    0.000    0.000    0.000    0.000 values.py:554(__init__)
       24    0.000    0.000    0.000    0.000 values.py:559(alignstack)
       24    0.000    0.000    0.000    0.000 values.py:568(personality)
       24    0.000    0.000    0.000    0.000 values.py:577(__repr__)
       24    0.000    0.000    0.001    0.000 values.py:593(__init__)
       24    0.000    0.000    0.000    0.000 values.py:600(<listcomp>)
       35    0.000    0.000    0.000    0.000 values.py:607(module)
       34    0.000    0.000    0.000    0.000 values.py:611(entry_basic_block)
       54    0.000    0.000    0.000    0.000 values.py:619(append_basic_block)
       24    0.000    0.000    0.001    0.000 values.py:631(descr_prototype)
       61    0.000    0.000    0.000    0.000 values.py:637(<genexpr>)
       72    0.000    0.000    0.000    0.000 values.py:646(<genexpr>)
        3    0.000    0.000    0.004    0.001 values.py:654(descr_body)
       24    0.000    0.000    0.004    0.000 values.py:661(descr)
       24    0.000    0.000    0.004    0.000 values.py:668(__str__)
       61    0.000    0.000    0.000    0.000 values.py:683(__init__)
       61    0.000    0.000    0.000    0.000 values.py:689(align)
       61    0.000    0.000    0.000    0.000 values.py:698(dereferenceable)
       61    0.000    0.000    0.000    0.000 values.py:707(dereferenceable_or_null)
       61    0.000    0.000    0.000    0.000 values.py:716(_to_list)
       61    0.000    0.000    0.000    0.000 values.py:729(__init__)
       12    0.000    0.000    0.000    0.000 values.py:739(add_attribute)
       37    0.000    0.000    0.000    0.000 values.py:748(__str__)
       24    0.000    0.000    0.000    0.000 values.py:762(__str__)
       54    0.000    0.000    0.000    0.000 values.py:779(__init__)
       54    0.000    0.000    0.000    0.000 values.py:785(is_terminated)
       21    0.000    0.000    0.000    0.000 values.py:789(function)
       54    0.000    0.000    0.004    0.000 values.py:797(descr)
       54    0.000    0.000    0.003    0.000 values.py:799(<listcomp>)
       54    0.000    0.000    0.000    0.000 values.py:813(_format_name)
        1    0.000    0.000    0.005    0.005 warnings.py:106(_formatwarnmsg)
       26    0.000    0.000    0.000    0.000 warnings.py:143(simplefilter)
       26    0.000    0.000    0.000    0.000 warnings.py:159(_add_filter)
        1    0.000    0.000    0.005    0.005 warnings.py:20(_showwarnmsg_impl)
        1    0.000    0.000    0.005    0.005 warnings.py:35(_formatwarnmsg_impl)
        1    0.000    0.000    0.000    0.000 warnings.py:398(__init__)
       26    0.000    0.000    0.000    0.000 warnings.py:428(__init__)
       26    0.000    0.000    0.000    0.000 warnings.py:449(__enter__)
       26    0.000    0.000    0.000    0.000 warnings.py:468(__exit__)
        1    0.000    0.000    0.005    0.005 warnings.py:85(_showwarnmsg)
        1    0.000    0.000    0.000    0.000 weakref.py:134(__getitem__)
        1    0.000    0.000    0.000    0.000 weakref.py:165(__setitem__)
        1    0.000    0.000    0.000    0.000 weakref.py:334(__new__)
        1    0.000    0.000    0.000    0.000 weakref.py:339(__init__)
      141    0.000    0.000    0.000    0.000 weakref.py:393(__getitem__)
        9    0.000    0.000    0.000    0.000 weakref.py:406(__setitem__)
      150    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x9d12c0}
        5    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
       20    0.000    0.000    0.000    0.000 {built-in method _ctypes.byref}
        6    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
     1740    0.000    0.000    0.001    0.000 {built-in method _functools.reduce}
        1    0.000    0.000    0.000    0.000 {built-in method _pickle.dumps}
       78    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
        1    0.000    0.000    0.005    0.005 {built-in method _warnings.warn}
        2    0.000    0.000    0.000    0.000 {built-in method _weakref.proxy}
        6    0.000    0.000    0.000    0.000 {built-in method builtins.__build_class__}
       21    0.000    0.000    0.000    0.000 {built-in method builtins.all}
       67    0.000    0.000    0.000    0.000 {built-in method builtins.any}
        4    0.000    0.000    0.000    0.000 {built-in method builtins.bin}
        7    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        1    0.000    0.000    0.077    0.077 {built-in method builtins.exec}
 1002/997    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
      818    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
  344/307    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
     1043    0.000    0.000    0.000    0.000 {built-in method builtins.id}
    29642    0.003    0.000    0.006    0.000 {built-in method builtins.isinstance}
  789/552    0.000    0.000    0.002    0.000 {built-in method builtins.issubclass}
      255    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
3781/3778    0.000    0.000    0.000    0.000 {built-in method builtins.len}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
       17    0.000    0.000    0.000    0.000 {built-in method builtins.max}
       82    0.000    0.000    0.000    0.000 {built-in method builtins.min}
  586/480    0.000    0.000    0.002    0.000 {built-in method builtins.next}
       99    0.000    0.000    0.000    0.000 {built-in method builtins.print}
       42    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
       19    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
  492/431    0.000    0.000    0.001    0.000 {built-in method builtins.sorted}
       11    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
        1    0.002    0.002    0.002    0.002 {built-in method io.open}
        1    0.000    0.000    0.000    0.000 {built-in method numba._dynfunc.make_function}
       24    0.000    0.000    0.000    0.000 {built-in method numba.core.typeconv._typeconv.check_compatible}
       40    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
        4    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
        2    0.000    0.000    0.000    0.000 {built-in method posix.stat}
        6    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
      144    0.000    0.000    0.000    0.000 {built-in method time.perf_counter}
       95    0.000    0.000    0.000    0.000 {function TypeVarMap.__getitem__ at 0x7ffba28278c8}
       61    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
      395    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
      404    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 {method '_insert' of '_dispatcher.Dispatcher' objects}
        1    0.000    0.000    0.000    0.000 {method '_is_owned' of '_thread.RLock' objects}
       26    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
     5255    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
     4401    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {method 'center' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 {method 'clear' of 'frame' objects}
       64    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
       58    0.000    0.000    0.000    0.000 {method 'copy' of 'set' objects}
      107    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
      356    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
       73    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        5    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
     3937    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
2373/1156    0.001    0.000    0.004    0.000 {method 'format' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'from_address' of '_ctypes.PyCArrayType' objects}
     1847    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.StringIO' objects}
        2    0.000    0.000    0.000    0.000 {method 'group' of '_sre.SRE_Match' objects}
        3    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
       60    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
      451    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
       19    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
        7    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
       20    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
     1228    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        6    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
  889/883    0.000    0.000    0.001    0.000 {method 'join' of 'str' objects}
      305    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
       56    0.000    0.000    0.000    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
      367    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
     1813    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
        1    0.002    0.002    0.002    0.002 {method 'readline' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 {method 'readlines' of '_io._IOBase' objects}
       26    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       31    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
      518    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
       45    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
      198    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
       20    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       29    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
      417    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
        6    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       14    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
      463    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        8    0.000    0.000    0.000    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
       59    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
      875    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
       12    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
     1799    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       18    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 {method 'with_traceback' of 'BaseException' objects}
       80    0.000    0.000    0.000    0.000 {method 'write' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}


